holiday,temp,rain,snow,weather,year,month,day,hour,minute,second,actual,predicted
7,292.16,0,0,0,2016,8,23,6,0,0,4953,2887.720188
7,272.32,0.25,0,4,2014,1,24,18,0,0,3449,3843.775661
7,267.254,0,0,0,2017,2,15,1,0,0,368,2129.065556
7,292.75,0,0,5,2017,8,21,0,0,0,620,2227.085414
7,293.36,0,0,0,2017,6,9,9,0,0,4876,3232.557275
7,276.36,0,0,1,2017,11,20,11,0,0,4556,3072.578662
7,266.63,0,0,5,2013,2,23,5,0,0,664,2474.833724
7,268.22,0,0,0,2016,2,29,13,0,0,4825,3310.776264
7,264.91,0,0,5,2018,1,11,7,0,0,4601,2613.900243
7,273.86,0,0,1,2017,10,27,14,0,0,5120,3337.44064
7,275.84,0,0,4,2018,3,4,5,0,0,431,2568.530511
7,291.55,0,0,4,2017,5,25,21,0,0,2876,4316.363172
7,268.69,0,0,1,2017,11,21,9,0,0,5354,2764.439223
7,288.43,0.44,0,10,2018,9,18,8,0,0,5873,2844.955146
7,267.02,0,0,0,2017,2,25,0,0,0,1087,2017.797197
7,275.44,0,0,4,2012,12,16,14,0,0,3547,3354.435592
7,269.29,0,0,0,2017,1,9,22,0,0,1357,4228.938677
7,296.69,0,0,4,2018,7,4,17,0,0,3045,3979.089351
7,270.02,0,0,8,2018,2,22,23,0,0,1372,4176.776192
7,255.95,0,0,5,2016,12,12,9,0,0,5019,2523.881916
7,294.58,0,0,3,2017,9,1,16,0,0,5952,3848.426261
7,288.48,0,0,0,2016,11,3,18,0,0,4717,3976.589864
7,252.14,0,0,0,2013,12,11,3,0,0,353,1994.089809
7,278.86,0,0,1,2017,10,19,9,0,0,5181,2931.182757
7,261.94,0,0,0,2013,1,7,9,0,0,4709,2903.338118
7,288.58,0,0,0,2018,7,26,7,0,0,6299,2922.177947
7,270.47,0,0,0,2012,11,30,2,0,0,340,2172.712653
7,279.532,0,0,4,2016,10,12,8,0,0,5453,2817.963127
7,274.36,0.51,0,4,2013,12,3,7,0,0,6020,2657.675145
7,296.5,0,0,4,2014,7,8,16,0,0,6705,3922.109771
7,292.2,0.32,0,4,2014,6,1,9,0,0,2855,3200.011076
7,289.88,0,0,0,2013,10,11,0,0,0,713,2285.140182
7,291.15,0,0,5,2017,9,14,7,0,0,6481,2877.48121
7,286.71,0,0,1,2013,5,11,23,0,0,1374,4547.203499
7,293.81,0,0,4,2015,9,2,8,0,0,5821,3064.859773
7,284.62,0,0,1,2013,5,26,5,0,0,474,2745.866438
7,270.21,0,0,5,2017,1,10,10,0,0,3237,2996.78781
7,263.31,0,0,5,2014,1,15,17,0,0,5258,3609.000958
7,264.48,0,0,8,2016,2,8,0,0,0,444,1891.13261
7,282.09,0,0,4,2017,4,26,1,0,0,349,2242.843534
7,291.75,0,0,5,2017,7,27,2,0,0,360,2417.381789
7,283.84,0,0,2,2018,9,30,15,0,0,4302,3567.024527
7,284.48,0,0,4,2016,3,15,11,0,0,4584,3292.2341
7,285.137,0,0,0,2016,7,16,5,0,0,789,2710.891778
7,267.86,0,0,0,2018,3,8,11,0,0,4922,3092.383428
7,276.793,0,0,1,2014,1,5,23,0,0,731,4460.933636
7,260.19,0,0,1,2013,1,1,9,0,0,1243,2869.09473
7,287.08,0,0,1,2018,5,14,4,0,0,875,2637.386107
7,297.75,0,0,1,2018,8,4,19,0,0,3237,4218.15323
7,298.38,0,0,0,2015,7,27,22,0,0,1860,4562.675149
7,283.56,0,0,1,2014,5,5,2,0,0,241,2447.664734
7,271.22,0,0,5,2016,3,19,1,0,0,669,2104.30937
7,292.08,0,0,1,2017,8,5,21,0,0,2927,4341.165627
7,272.11,0,0,1,2013,3,16,3,0,0,410,2410.520402
7,276.7,0,0,1,2013,5,6,4,0,0,732,2553.289026
7,261.36,0,0,3,2017,1,16,9,0,0,3760,2793.501097
7,304.22,0,0,1,2014,7,21,15,0,0,5871,3968.580846
7,275.78,1.86,0,8,2016,4,28,10,0,0,4655,2978.839857
7,275.22,0,0,1,2018,1,10,21,0,0,2342,4190.303315
7,296.91,0,0,4,2016,9,5,18,0,0,3153,4070.361539
7,264.08,0,0,0,2017,12,12,0,0,0,548,1827.525835
7,280.53,0,0,1,2012,11,8,14,0,0,5411,3497.766967
7,275.06,0,0,1,2013,4,8,7,0,0,6971,2835.883472
7,297.48,0,0,1,2016,7,23,19,0,0,1,4234.373834
7,271.09,0,0,8,2016,12,30,19,0,0,3296,3657.056623
7,275.65,0,0,0,2016,2,20,19,0,0,3482,4013.741445
7,271.88,0,0,8,2015,12,26,21,0,0,3259,3879.627862
7,282,0,0,5,2017,9,21,6,0,0,5596,2639.033338
7,272.59,0,0,1,2013,1,30,3,0,0,340,2435.217489
7,274.89,0,0,1,2015,12,6,17,0,0,4001,3658.31331
7,292.01,0,0,1,2018,8,9,7,0,0,6313,2958.915277
7,256.36,0,0,0,2018,2,10,5,0,0,688,2353.255274
7,290.08,0,0,10,2017,5,17,3,0,0,341,2458.617274
7,291.75,0,0,3,2018,5,31,8,0,0,5912,3048.380324
7,292.56,5.08,0,10,2018,8,26,7,0,0,1657,2816.195122
7,275.88,0,0,1,2016,5,14,3,0,0,411,2399.939885
7,273.35,0,0,1,2016,3,5,11,0,0,5265,3184.553253
7,285.45,0,0,5,2013,6,9,7,0,0,1065,2895.029702
7,281.86,0,0,4,2013,10,16,13,0,0,5055,3371.014432
7,293.15,0,0,5,2017,6,12,9,0,0,4766,3152.028148
7,272.42,0,0,8,2016,4,2,6,0,0,1467,2566.301105
7,268.5,0,0,3,2013,1,6,15,0,0,4037,3540.708424
7,288.86,0,0,3,2018,9,19,4,0,0,913,2564.18665
7,259.4,0,0,1,2014,1,17,17,0,0,6080,3609.290803
7,274.35,0,0,1,2018,2,18,21,0,0,2044,4153.250481
7,297.58,0,0,1,2016,8,2,23,0,0,1217,4631.525437
7,273.68,0,0,8,2015,12,15,15,0,0,5783,3332.195178
7,274.36,0,0,8,2018,3,26,19,0,0,3000,3829.917582
7,295.59,0,0,1,2017,6,8,10,0,0,4508,3348.819423
7,267.08,0,0,1,2017,12,9,14,0,0,5255,3224.821901
7,273.82,0,0,1,2017,12,19,16,0,0,6677,3508.006513
7,286.15,0,0,0,2017,5,7,0,0,0,1892,2267.697077
7,294.51,0,0,1,2015,10,19,14,0,0,5101,3671.164599
7,265.04,0,0,5,2013,1,6,22,0,0,1384,4143.023524
7,272.01,0,0,4,2018,4,14,7,0,0,1311,2681.193358
7,274.09,0,0,8,2016,11,25,2,0,0,474,2064.350109
7,297.26,0,0,1,2016,8,12,15,0,0,5442,3836.383999
7,279.525,0,0,0,2016,10,19,7,0,0,6330,2772.600122
7,289.82,0,0,1,2016,6,14,6,0,0,5751,2880.104538
7,283.216,0,0,1,2016,10,8,16,0,0,4626,3700.675832
7,287.42,0,0,1,2016,9,10,8,0,0,3748,2995.978937
7,294.35,0,0,1,2015,8,7,9,0,0,4672,3225.791542
7,287.61,0,0,4,2016,9,27,15,0,0,5062,3619.189791
7,281.09,0,0,1,2014,5,13,6,0,0,6095,2793.373967
7,296.47,0,0,0,2018,9,15,9,0,0,3999,3211.715576
7,273.7,0,0,1,2014,1,19,19,0,0,2504,4011.207059
7,293.34,0,0,5,2018,8,9,8,0,0,5908,3016.37698
7,266.55,0,0,0,2016,12,19,16,0,0,4696,3428.512101
7,291.13,0,0,0,2013,9,22,20,0,0,3087,4258.446417
7,290.58,0,0,0,2018,7,2,1,0,0,523,2391.099948
7,281.14,0.64,0,5,2013,11,16,16,0,0,4537,3622.180078
7,274.6,0,0,1,2013,2,27,15,0,0,5763,3621.812239
7,271.38,0,0,8,2017,12,13,2,0,0,268,2009.214982
7,284.76,0,0,5,2015,8,4,6,0,0,5839,2736.725031
7,279.16,0.25,0,4,2014,4,24,0,0,0,556,2140.197818
7,283.48,0.76,0,4,2016,4,25,10,0,0,4226,3153.797054
7,274.75,0,0,0,2017,2,12,19,0,0,3168,3996.995234
7,277.72,0,0,1,2012,11,4,18,0,0,3652,3850.907229
7,269.65,0,0,1,2017,12,16,20,0,0,3143,3840.2414
7,292.3,0,0,0,2014,6,6,23,0,0,2452,4620.98614
7,272.68,0,0,0,2017,3,15,18,0,0,4690,3850.057815
7,291.41,0,0,10,2017,10,2,18,0,0,3897,3875.927002
7,289.22,0,0,0,2018,7,17,6,0,0,5870,2843.31219
7,284.08,0,0,0,2017,3,19,17,0,0,4206,3914.983278
7,268.72,0,0,8,2018,4,16,6,0,0,4364,2474.048518
7,295.02,0,0,0,2017,8,12,11,0,0,4221,3416.597494
7,280.68,0,0,2,2017,4,19,20,0,0,2826,4112.034058
7,278.58,0,0,2,2016,3,26,0,0,0,1328,2151.719708
7,266.43,0,0,8,2016,12,26,15,0,0,3946,3203.031861
7,283.22,0,0,1,2018,5,11,12,0,0,5530,3364.217216
7,263.02,0,0,8,2018,2,5,16,0,0,6091,3409.442097
7,295.99,0,0,0,2013,4,29,14,0,0,5245,3817.499828
7,298.02,0,0,1,2016,5,21,13,0,0,4891,3691.379887
7,287.44,0,0,1,2013,6,9,8,0,0,1590,3081.112624
7,282.341,0,0,0,2016,10,10,1,0,0,327,2237.94657
7,273.15,0.25,0,5,2014,1,24,19,0,0,2888,3938.547961
7,297.06,0,0,1,2014,5,20,19,0,0,3501,4287.20875
7,274.42,0,0,1,2017,4,28,0,0,0,796,2075.804001
7,289.54,0,0,5,2017,8,30,7,0,0,6391,2853.498532
7,290.48,0,0,1,2017,8,28,10,0,0,4682,3221.338793
7,299.04,0,0,1,2016,7,2,17,0,0,3263,4083.833402
7,277.86,0,0,1,2017,10,17,8,0,0,5975,2821.120777
7,290.37,0.51,0,5,2015,8,19,16,0,0,6440,3778.431153
7,268.15,0,0,1,2013,11,13,4,0,0,828,2324.678005
9,274.34,0,0,5,2016,11,24,0,0,0,763,2246.498149
7,276.02,0,0,2,2016,12,5,20,0,0,2540,3941.674113
7,302.54,0,0,10,2016,7,11,18,0,0,3900,4089.342658
7,294.65,0,0,1,2017,7,1,14,0,0,4042,3716.309131
7,290.02,0,0,0,2017,3,28,18,0,0,4546,4089.995026
7,290.06,0,0,1,2016,6,1,14,0,0,5297,3677.176792
7,277.22,0,0,0,2016,4,23,5,0,0,745,2636.200405
7,298.44,0,0,10,2016,7,21,4,0,0,1005,2653.868595
7,293.86,0,0,4,2017,8,21,19,0,0,3110,4110.992848
7,276.48,0,0,5,2017,3,27,1,0,0,358,2161.040094
7,298.69,0,0,0,2017,7,2,17,0,0,3545,4081.729846
7,282.08,0,0,0,2015,10,7,1,0,0,350,2249.094224
7,286.51,0,0,2,2017,10,6,19,0,0,4165,4016.689938
7,301.58,0,0,0,2015,8,1,18,0,0,3171,4230.156674
7,293.734,0,0,1,2016,7,14,19,0,0,3191,4188.937128
7,279.22,0,0,1,2017,10,14,7,0,0,2012,2746.576024
7,278.2,4.5,0,4,2014,4,27,18,0,0,2900,3878.920826
7,269.69,0,0,1,2012,11,29,0,0,0,561,1952.443214
7,281.6,0,0,2,2013,11,16,21,0,0,2533,4161.018313
7,293.21,0,0,0,2018,8,16,2,0,0,300,2496.505706
7,282.95,0,0,1,2017,3,5,22,0,0,1581,4385.648463
7,265.47,0,0,1,2012,12,24,15,0,0,4032,3342.622543
7,269.41,0,0,1,2018,1,25,10,0,0,4525,3017.226621
7,256.49,0,0,0,2014,2,8,1,0,0,701,2014.601105
7,271.02,0,0,8,2018,2,24,19,0,0,2338,3799.254986
7,290.14,0,0,5,2015,6,29,4,0,0,894,2626.621117
7,291.79,0.42,0,3,2018,8,24,7,0,0,6243,2910.511918
7,300.58,0,0,0,2018,4,30,17,0,0,6184,4116.776977
7,275.02,0,0,4,2016,11,29,5,0,0,2706,2425.844721
7,295.76,0,0,0,2013,9,25,15,0,0,6000,3835.416344
7,283.38,0,0,0,2015,9,11,2,0,0,310,2377.547732
7,293.22,0,0,1,2017,8,30,21,0,0,2839,4331.991766
7,294.51,0,0,1,2018,5,22,14,0,0,5197,3712.852503
7,288.46,2.54,0,4,2018,9,18,9,0,0,5123,3032.415289
7,259.29,0,0,0,2016,2,5,0,0,0,657,1937.374256
7,274.68,0,0,0,2018,1,18,12,0,0,4872,3311.369317
7,291.65,0,0,1,2017,5,10,12,0,0,4938,3500.289971
7,258.28,0,0,5,2018,1,15,7,0,0,3651,2512.890641
7,254.72,0,0,1,2016,12,14,22,0,0,1766,3831.047807
7,299.42,0,0,0,2013,5,19,19,0,0,2830,4349.459734
7,268.22,0,0,3,2017,12,17,9,0,0,3246,2715.88584
7,273.84,0,0,1,2017,2,21,9,0,0,5252,2984.36061
7,297.44,0.25,0,4,2018,8,31,21,0,0,2910,4336.174817
7,277.72,0,0,1,2016,5,1,7,0,0,1734,2830.324555
7,275.21,0,0,5,2015,12,23,4,0,0,775,2318.21879
7,270.78,0,0,1,2017,3,9,15,0,0,5929,3521.072739
7,279.86,0.25,0,4,2013,10,16,9,0,0,5290,2951.756572
7,299.06,0,0,10,2013,6,18,15,0,0,6350,3790.369945
7,299.6,0,0,1,2015,8,10,16,0,0,6215,3982.020463
7,285.58,0,0,0,2017,8,31,6,0,0,5689,2771.446577
7,267.35,0,0,1,2014,4,1,7,0,0,6310,2718.597291
7,266.02,0,0,0,2016,12,19,17,0,0,5572,3518.284457
7,289.47,0,0,0,2016,8,7,1,0,0,1023,2377.363198
7,272.03,0,0,5,2013,12,4,3,0,0,371,2217.591469
7,282.2,0,0,0,2018,9,28,0,0,0,699,2112.122393
7,302.46,0,0,1,2014,7,26,16,0,0,4547,4035.214348
7,292.72,0,0,1,2018,7,20,22,0,0,3032,4436.747927
7,274.15,0,0,8,2017,11,1,17,0,0,5858,3540.91291
7,271.88,0,0,0,2013,3,16,1,0,0,815,2226.998577
7,260,0,0,0,2018,4,4,8,0,0,4778,2673.042893
7,264.26,0,0,0,2012,11,27,18,0,0,4317,3645.339005
7,284.603,0,0,0,2016,10,19,8,0,0,5862,2944.315746
7,295.12,0,0,5,2013,9,19,2,0,0,260,2490.187134
7,289.872,0,0,1,2016,7,15,9,0,0,4759,3156.306528
7,288.75,0,0,4,2018,5,9,15,0,0,6159,3695.020658
7,250.9,0,0,1,2014,2,28,5,0,0,2501,2287.450125
7,291.37,0,0,4,2017,8,16,8,0,0,6165,3007.092603
7,269.34,0,0,8,2017,2,26,4,0,0,643,2321.752591
7,299.37,0,0,1,2018,5,18,20,0,0,3441,4373.098948
7,249.66,0,0,0,2014,1,7,8,0,0,4615,2614.526349
7,271.48,0,0,1,2013,11,18,2,0,0,249,2173.135926
7,267.254,0,0,0,2017,2,14,23,0,0,1296,4275.464825
7,267.48,0,0,1,2016,12,19,15,0,0,4939,3329.712313
7,273.84,0,0,1,2016,4,7,3,0,0,332,2393.438972
7,250.22,0,0,0,2018,1,14,5,0,0,474,2275.479963
7,289.98,0.25,0,4,2016,9,17,11,0,0,4776,3274.118276
7,286.26,0,0,3,2013,5,28,11,0,0,4472,3323.118839
7,264.33,0,0,1,2014,3,22,2,0,0,534,2181.262441
7,286.15,0,0,2,2015,11,18,4,0,0,901,2543.929739
7,288.9,0,0,3,2018,6,5,8,0,0,5645,3017.526689
7,279.61,0,0,1,2017,11,14,23,0,0,1462,4296.466356
7,287.29,0,0,10,2017,4,15,7,0,0,1908,2826.057745
7,274.44,0,0,5,2017,11,1,15,0,0,5328,3394.733597
7,293.95,0,0,4,2018,7,25,10,0,0,4545,3234.738063
7,296.22,0,0,1,2018,7,17,21,0,0,2754,4393.472538
7,270.58,0,0,1,2018,4,15,16,0,0,2109,3581.531411
7,276.92,0,0,4,2013,3,31,7,0,0,908,2810.754614
7,291.15,0,0,0,2017,7,29,2,0,0,797,2480.909041
7,277.436,0,0,0,2016,10,24,0,0,0,579,2054.293228
7,286.85,0,0,1,2015,8,21,2,0,0,356,2419.12062
7,292.07,0,0,1,2013,8,16,21,0,0,3349,4377.100032
7,284.32,0,0,0,2015,9,19,2,0,0,556,2383.016835
7,279.36,0,0,1,2017,2,28,14,0,0,5442,3545.368437
7,277.48,0,0,1,2017,10,19,7,0,0,6621,2715.985126
7,299.82,0,0,0,2017,7,3,15,0,0,4942,3902.174711
7,292.89,0,0,1,2016,9,23,13,0,0,4538,3550.056642
7,255.28,0,0,1,2017,1,4,19,0,0,2861,3721.970811
7,298.56,0,0,4,2016,7,27,12,0,0,4338,3518.788632
7,285.48,0,0,1,2017,5,22,10,0,0,4373,3202.702508
7,292.7,0,0,0,2013,6,29,6,0,0,1452,2957.144771
7,257.31,0,0,1,2014,2,6,15,0,0,5730,3379.010078
7,295.77,0,0,1,2016,7,5,9,0,0,4023,3252.819783
7,267.99,0,0,8,2012,12,21,2,0,0,318,2010.722673
7,278.08,0.25,0,4,2016,4,28,3,0,0,336,2389.110744
7,282.42,0,0,1,2017,5,23,7,0,0,6873,2864.407073
7,276.48,0,0,0,2017,3,4,18,0,0,4489,3916.948658
7,257.14,0,0,1,2018,2,9,21,0,0,3092,3911.079792
7,277.17,0,0,1,2014,3,14,4,0,0,719,2572.177941
7,261.67,0,0,0,2014,1,14,19,0,0,2951,3855.464921
7,291.85,0,0,1,2018,6,14,3,0,0,368,2593.493524
7,284.85,0,0,0,2014,5,21,6,0,0,5917,2854.920668
7,292.89,0.51,0,4,2014,5,27,9,0,0,5341,3199.327729
7,290.35,0,0,0,2017,4,24,11,0,0,4548,3400.259015
7,292.14,0,0,1,2018,9,21,0,0,0,698,2249.724817
7,278.47,0,0,0,2017,3,27,22,0,0,1884,4312.327931
7,286.84,0.66,0,4,2014,4,21,4,0,0,768,2645.636283
7,278.65,0,0,5,2016,11,3,3,0,0,476,2295.844925
7,284.49,0,0,5,2013,6,8,5,0,0,793,2687.002304
7,270.41,0,0,1,2014,3,28,7,0,0,6342,2751.48616
7,294.59,0,0,0,2013,7,2,21,0,0,2789,4459.334127
7,258.39,0,0,0,2013,11,23,6,0,0,1278,2381.639223
7,262.94,0,0,1,2013,12,20,6,0,0,5219,2420.27626
7,300.97,0,0,0,2016,7,12,14,0,0,4868,3824.023992
7,298.25,0,0,0,2016,9,6,16,0,0,6074,3953.363591
7,276.68,0,0,5,2017,1,19,16,0,0,6617,3667.127024
7,293.35,2.15,0,4,2015,7,6,11,0,0,3998,3378.98276
7,286.75,0,0,0,2017,8,31,3,0,0,317,2495.992534
7,287.3,0,0,0,2013,5,8,1,0,0,460,2428.430418
7,284.69,0,0,0,2015,10,20,9,0,0,5078,3053.931941
7,272.63,0,0,5,2013,4,20,0,0,0,1190,2045.872454
7,291.46,0,0,2,2016,8,27,14,0,0,4224,3623.747619
7,288.64,0.76,0,2,2015,8,19,4,0,0,912,2627.601921
7,272.07,0.51,0,4,2014,4,4,10,0,0,3148,3032.46494
7,295.72,0,0,1,2018,5,22,20,0,0,3028,4315.632666
7,276.84,0,0,5,2017,5,1,13,0,0,4691,3331.215666
7,255.52,0,0,1,2013,2,4,2,0,0,265,2099.066672
7,274.08,0,0,5,2016,11,25,7,0,0,1396,2596.403699
7,286.64,0,0,2,2013,10,5,8,0,0,3452,2994.386055
7,287.53,0,0,0,2013,10,7,19,0,0,3452,4107.751451
7,296.84,0,0,1,2014,7,22,9,0,0,5263,3274.612297
7,259.23,0,0,1,2014,2,26,11,0,0,4499,2996.333189
7,268.95,0,0,0,2013,4,21,3,0,0,356,2357.978366
7,285.29,0,0,1,2017,10,9,11,0,0,4377,3230.502792
7,259.88,0,0,0,2018,2,12,0,0,0,502,1915.039301
7,285.43,0,0,0,2015,10,19,5,0,0,2764,2675.711419
7,297.66,0,0,1,2016,8,10,5,0,0,2899,2869.12888
7,291.07,0,0,10,2017,8,16,6,0,0,5523,2718.442725
7,255.81,0,0,0,2018,2,10,22,0,0,4180,4003.001585
7,302.97,0,0,1,2018,8,10,16,0,0,5868,3995.67766
7,285.6,0,0,3,2012,10,24,2,0,0,261,2371.447471
7,299.01,0,0,0,2018,8,16,20,0,0,3205,4336.553917
7,278.5,0,0,1,2012,10,30,20,0,0,2834,4046.547604
7,274.48,0,0,1,2018,3,29,14,0,0,5562,3445.093276
7,293.6,0.25,0,4,2015,8,16,23,0,0,1080,4526.182146
7,276.65,0,0,1,2014,4,2,20,0,0,2758,4121.170546
7,292.87,0,0,1,2018,4,23,19,0,0,3243,4191.513477
7,263.14,0,0,0,2014,2,21,20,0,0,1870,3951.153715
7,265.75,0,0,8,2016,12,27,9,0,0,3911,2606.962724
7,304.48,0,0,0,2016,6,11,13,0,0,4584,3794.902696
7,292.68,0.78,0,5,2015,7,16,17,0,0,6092,3928.910402
7,251,0,0,0,2014,2,27,20,0,0,3036,3767.566295
7,298.98,0,0,0,2013,7,11,15,0,0,6119,3929.081044
7,276.42,0,0,5,2017,3,23,22,0,0,3024,4212.145779
7,294.53,0,0,0,2016,9,6,23,0,0,851,4581.623958
7,291.09,0,0,1,2014,6,5,4,0,0,856,2736.650775
7,285.08,0,0,5,2013,5,29,8,0,0,6271,2982.549338
7,283.54,0,0,1,2012,10,15,22,0,0,1380,4330.723438
7,272.22,0,0,0,2018,2,15,9,0,0,5630,2969.89953
7,291.47,0,0,1,2012,10,22,18,0,0,4272,4049.296097
7,267.09,0,0,1,2017,3,11,17,0,0,5031,3660.121767
7,287.46,0,0,5,2017,4,14,20,0,0,3101,4171.652169
7,276.48,0,0,1,2017,3,25,1,0,0,866,2222.595302
7,271.08,0,0,1,2016,11,27,4,0,0,300,2317.440419
7,284.77,0,0,0,2018,9,8,6,0,0,1504,2755.439774
7,271.57,0,0,5,2013,2,11,10,0,0,3866,3046.99852
7,284.68,0.64,0,4,2014,5,20,2,0,0,255,2403.997588
7,274.42,0,0,4,2017,10,27,7,0,0,5582,2618.390294
7,267.79,0,0,5,2018,3,21,4,0,0,893,2320.950953
7,284.68,0,0,1,2017,5,31,8,0,0,5895,2986.680458
7,286.29,0,0,2,2017,9,18,16,0,0,6430,3724.600844
7,303.02,0,0,0,2016,8,17,15,0,0,5219,3930.25417
7,282.72,0,0,0,2017,4,8,9,0,0,3762,3110.269383
7,270.15,0,0,8,2017,3,1,8,0,0,3997,2733.411629
7,286.94,0,0,1,2013,5,27,12,0,0,3265,3461.34914
7,271.14,0,0,1,2012,11,26,6,0,0,5529,2561.829987
7,271.75,0,0,0,2013,4,3,21,0,0,2588,4172.789607
7,270.02,0,0,1,2013,3,5,4,0,0,848,2488.864071
7,274.43,0,0,1,2015,11,29,14,0,0,4454,3351.351567
7,260.14,0,0,0,2014,3,23,4,0,0,283,2328.910972
7,299.8,0,0,0,2016,7,13,12,0,0,4858,3610.861596
7,260.72,0,0,1,2016,12,19,7,0,0,5832,2450.803093
7,291.18,0,0,0,2015,8,27,23,0,0,1290,4538.911964
7,275.82,0,0,4,2016,11,29,20,0,0,2267,3900.283759
7,279.16,0,0,0,2013,11,16,1,0,0,723,2204.777001
7,284.33,1.47,0,4,2014,5,19,17,0,0,5794,3862.773796
7,276.88,0,0,2,2017,5,1,20,0,0,2481,4059.033123
7,285.58,0,0,4,2017,4,18,11,0,0,4634,3277.271309
7,294.32,0,0,0,2015,7,16,1,0,0,467,2466.867454
7,291.86,0,0,10,2018,5,25,7,0,0,6075,2854.565298
7,289.07,0,0,0,2013,8,13,5,0,0,2928,2790.970222
7,281.36,0,0,1,2018,5,2,8,0,0,5676,2956.271917
7,287.23,0,0,5,2014,5,12,9,0,0,4870,3117.185209
7,275.95,0,0,5,2017,1,22,19,0,0,2617,3945.910518
7,266.7,0,0,5,2013,12,29,0,0,0,1057,1821.329011
7,299.03,0,0,0,2016,9,11,16,0,0,4775,3959.594562
7,287.007,0,0,4,2016,10,31,15,0,0,5500,3590.171342
7,289.58,0,0,1,2015,8,6,5,0,0,2939,2767.059712
7,287.48,0,0,1,2017,9,6,21,0,0,2556,4256.843367
7,274.98,0,0,1,2016,5,14,4,0,0,486,2484.305854
7,296.06,0,0,1,2016,8,19,13,0,0,4926,3616.583718
7,288.15,0,0,1,2015,11,10,16,0,0,6517,3766.491302
7,294.03,0,0,0,2017,6,3,23,0,0,2918,4613.779663
7,272.3,0,0,8,2018,4,14,3,0,0,309,2235.875549
7,273.75,0,0,5,2018,3,28,2,0,0,263,2205.771536
7,290.18,0.93,0,4,2018,8,28,11,0,0,4678,3258.114271
7,261.79,0,0,0,2014,3,26,4,0,0,843,2349.920764
7,273.86,0,0,0,2018,2,26,12,0,0,4532,3275.047076
7,292.34,0,0,1,2016,7,4,8,0,0,1060,3106.217747
7,292.21,0,0,1,2012,10,22,14,0,0,5006,3670.04232
7,292.02,0,0,1,2014,7,15,12,0,0,5332,3503.965862
7,261.49,0,0,5,2018,2,3,23,0,0,2935,4116.385456
7,297.51,0,0,5,2013,8,30,9,0,0,5458,3212.4346
7,267.58,0,0,0,2016,11,21,6,0,0,5485,2482.403913
7,295.22,0,0,2,2018,7,13,10,0,0,4392,3295.438524
7,293.51,6.94,0,5,2013,6,22,4,0,0,400,2707.718246
7,294.2,0,0,1,2018,8,17,9,0,0,4719,3177.682469
7,269.87,0,0,8,2018,1,23,1,0,0,245,2044.259628
7,291.47,0.25,0,2,2014,6,2,1,0,0,368,2437.913351
7,295.29,0,0,1,2017,6,20,14,0,0,5049,3722.103357
7,295.68,0,0,1,2017,5,16,13,0,0,4753,3650.492845
7,295.08,0,0,0,2017,8,24,15,0,0,5979,3795.141694
7,290.04,0,0,5,2013,6,12,8,0,0,6060,3056.514977
7,277.35,0,0,0,2016,3,29,1,0,0,379,2257.908351
7,296.24,0,0,1,2013,7,17,6,0,0,6144,2990.323131
7,300.48,0,0,1,2016,7,31,18,0,0,3553,4172.426715
7,249.51,0,0,1,2013,2,3,5,0,0,425,2304.832604
7,297.92,0,0,1,2018,8,23,18,0,0,4750,4103.488765
7,299.82,0,0,1,2018,5,5,17,0,0,4539,4100.556684
7,268.42,0,0,5,2018,4,9,4,0,0,869,2326.480996
7,297.08,0,0,10,2016,9,6,14,0,0,4782,3592.512703
7,269.86,0,0,8,2018,2,22,21,0,0,2247,3979.405021
7,265.58,0,0,1,2012,12,6,7,0,0,6789,2582.695338
7,274.36,0,0,4,2018,3,26,19,0,0,3000,3889.40628
7,271.76,0,0,5,2013,2,12,0,0,0,522,2073.575147
7,294.28,0.25,0,4,2018,9,4,5,0,0,2863,2741.55857
7,292.08,0,0,0,2017,8,7,22,0,0,1798,4451.487928
7,271.34,0,0,1,2012,11,26,1,0,0,293,2077.169173
7,275.75,0,0,1,2012,12,6,19,0,0,3429,3901.497524
7,289.56,0,0,5,2016,8,20,11,0,0,3924,3266.051448
7,263.24,0,0,8,2016,1,4,10,0,0,4057,2868.387785
7,274.69,0,0,8,2017,12,4,21,0,0,2150,3919.695611
7,289.14,0,0,0,2017,9,3,0,0,0,1517,2251.221604
7,297.57,0,0,0,2013,7,22,14,0,0,5437,3799.595891
7,281.45,0,0,0,2013,4,8,17,0,0,6278,3919.291755
7,286.71,0,0,1,2013,9,23,9,0,0,4978,3105.273591
7,294.53,0,0,1,2014,7,15,18,0,0,4465,4125.741435
7,303.35,0,0,0,2017,7,20,18,0,0,4752,4228.739129
7,295.1,0,0,0,2015,9,14,23,0,0,932,4593.548257
7,297.28,0,0,1,2018,7,27,15,0,0,5795,3813.528731
7,276.33,0,0,4,2013,4,23,16,0,0,6519,3671.974911
7,286.62,0,0,1,2013,5,27,14,0,0,3712,3651.706621
7,292.08,0,0,10,2013,5,20,7,0,0,6136,2922.25409
7,286.56,0,0,1,2012,10,17,4,0,0,777,2617.485257
7,274.4,0,0,0,2013,3,26,20,0,0,2738,4106.304
7,275.54,0,0,1,2013,4,18,8,0,0,5994,2930.081249
7,247.15,0,0,0,2014,2,27,7,0,0,5684,2443.594381
7,295.97,1.02,0,4,2018,8,25,14,0,0,4696,3638.378235
